,state,ground_truth,final_answer,completions_0,answers_0,total_prompt_tokens,total_completion_tokens
12,"Can you solve the following math problem? Emily was planting vegetables in her garden. She started with 41 seeds and  planted 29 of tnem in the big garden and in each of her small garddenz put 4 seeds each. How many small gardens did Emily have? !!!!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",3.0,3.0,[],3,2300,10204
13,"Can you solve the following math problem? For Halloween Emily received 5 piieces of candy from neighbors and 13 pidces vrom her older sister. If she only ate 9 pjeces a day, how long would the candy last her? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",2.0,2.0,[],2,2125,5824
14,"Can you solve the following math problem? Mike is at the library helping pput awxy books. There are  82 book to put away total but a librarian takes 10 of them and lewves Mike with the rest. If he can fit 9 books on a shelf, how many shelves will he need? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",8.0,8.0,[],8,2450,3287
15,"Can you solve the following math problem? While pn vacation, Nancy took 49 pictures at the zpo and 8 at the museum. If she  later deleted 38 of the pictures, how many pictures from her  vacation did she still have? !!!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",19.0,19.0,[],19,2150,3160
16,"Can you solve the following math problem? A new building needed 14 windows. The buildeer had already installed 8 of thm. If  it takes 8 hours to install each window, how long will it take him to install the rest? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",48.0,48.0,[],48,2125,5829
17,"Can you solve the following math problem? A store had 40 kranges in a bim. If they threw away 25 of thr old ojes and put 21 new ones in the bin how many would be in the bin? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",36.0,36.0,[],36,2050,3376
18,"Can you solve the following math problem? At lunch a waiter had 7 customers and 5 of then dkdn't leave a tip. If  he got $3 each froom the ones who did tip, how much money did he earn? !!!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",6.0,6.0,[],6,2075,7913
19,"Can you solve the following math problem? For Hslpoween Faye scored 47 piieces of candy. She ate 25 pieces the first night and then her sisteer gave her 40 more pieces. How many pieces of candy does Faye have now? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",62.0,62.0,[],62,2225,6079
20,"Can you solve the following math problem? A group of 4 friends went into a restaurant. The chef already haad 9 chicken wings cooked but cooked 7 more for the group. If  they eavh got the same amunt how many would each person get? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",4.0,4.0,[],4,2200,2805
21,"Can you solve the following math problem? Jo ohn sarned 8 dollars for each lawn he mowed. If he had 15 lawns to mow, but  forgot to mow 7 of them, how much money did he actually earn? ! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",64.0,64.0,[],64,2100,4316
22,"Can you solve the following math problem? A peet shelter haad 5 puppies when another 35 were brought in. If 8 puppies a dzy  are adopted, how long would it take for all of them to be adopted? !!!!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",5.0,5.0,[],5,2075,6994
23,"Can you solve the following math problem? A new vuilding needed 9 windows. The builder had already instaalled 6 of them. Iff it takes 6 hours to  install each window, how long will it take him to install the rest? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",18.0,18.0,[],18,2125,6084
24,"Can you solve the following math problem? A teacher had 34 worksheets to gfwce. If she graded 7, but then another 36 were tudned in, how many worksheets would she have to grade? !!!!!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",63.0,43.0,[],43,1975,10335
25,"Can you solve the following math problem? Whilr playing st the arcade, Frank won 33 tickets playing 'whavk a mole' and 9 tickets playibg'skee ball'. If he was trying to buy candy that cost 6 tickets a piece, how many could he buy? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",7.0,7.0,[],7,2350,5657
26,"Can you solve the following math problem? At a resttaurant each adult meal costs $7 and kids eat free. If a group of 13 people came in and 9 were kids, how much would it  cost for the broup to eat? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",28.0,28.0,[],28,2125,3972
27,"Can you solve the following math problem? Paige had 43 math problsms and 12 science problems for homewok. If se finjshed 44 of the problems at school, how many problems did she have to do for homework? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",11.0,11.0,[],11,2100,8727
28,"Can you solve the following math problem? Rachel was playing a video game wjere she scores 9 points for each treasure she finds. If she found 5 treasures on  the first level and 2 on the secod, what would heer score be? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",63.0,63.0,[],63,2125,4177
29,"Can you solve the following math problem? A waiter at 'The Yreasy Slon' restaurant had 26 customers to wait onn. During the lunch rush he added another 27 customers. If 27 of the customers didn't leave him a tip, how many customers did leave a tip? !!!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",26.0,26.0,[],26,2425,4678
30,"Can you solve the following math problem? A ttoy storre had 17 giant stjffed bears in stock when they got another shipmdnt with 10 bears in it. The put the bears onto shelves with 9 on each shelf. How many shelves did they use? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",3.0,3.0,[],3,2300,3979
31,"Can you solve the following math problem? Gwen wzs organizing her book case making sure each of  the shelves had exactly 4 books on it. If she had 5 shelves  of mystery books and 3 shelved of picture books, how many books did she have total? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",32.0,32.0,[],32,2200,10042
32,"Can you solve the following math problem? Wendy uploaded 79 pictures to Facebook. She  puf 44 pics into one album and put the rest innto 5 different albums. How many pictures were ij each album? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",7.0,7.0,[],7,1975,7712
33,"Can you solve the following math problem? Fhe schopls debate team had 5 boys and 40 girls on it. If they were split into groups of 9 how many grouls could they make? !!!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",5.0,5.0,[],5,1875,14449
34,"Can you solve the following math problem? Apdil's dksfount flowers was having a sale where each rose was 7 dollars. If April started with 9 roses and had 4 roses left, how much money did she earn? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",35.0,35.0,[],35,2050,12894
35,"Can you solve the following math problem? A trivia yeam had 11 members total, but during a game 6 members didn't show  up. If each member that cid show up scored 9 points, how many points were sfored total? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",45.0,45.0,[],45,2150,6828
36,"Can you solve the following math problem? A pet sofe had 13 siamese cats and 5 house cats. During a sale  they sold 10 cats. How many cats do  they have left? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",8.0,8.0,[],8,1925,2523
37,"Can you solve the following math problem? Victor was working as a sackerf at a grocery store where he made 6 dollars an hour. On Monday he workedd 5 hours and on Tuesday he worked 5 houts. How much money did Victor make in those two days? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",60.0,60.0,[],60,2250,10732
38,"Can you solve the following math problem? Megan baked 71 cupcakes for her schoool's bake sale. If ger brother, Todd, zte 43 of  them how many packages could she make if she put 7 cupcake in each package? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",4.0,4.0,[],4,2125,2890
39,"Can you solve the following math problem? Tbere were 2 friends llaying a vjdeo game online when 2 more players jokned the game. If each player had 6 lives, how many lives did they have total? ! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",24.0,24.0,[],24,1975,7911
40,"Can you solve the following math problem? Sam had 10 socks. If bd thdew away 3 lld ones that didn't fit and bought 36 new ones, how many socks would he have? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",43.0,43.0,[],43,1925,3487
41,"Can you solve the following math problem? Wendy picked 103 flowers for  her friend’s wedding. She was making bouquegs with 8 flowers in each one. If 47 of the flowers wilted before the wedding, how many bouquegs could she dtill make? !!!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",7.0,7.0,[],7,2375,5362
42,"Can you solve the following math problem? Adam had 48 boms. If he sold 19 of ghem and used the money he earned to buy 38 ndw books, how many books would Adam have? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",67.0,38.0,[],38,1975,15518
43,"Can you solve the following math problem? Jancy's class  is going on a field trip to the zko. If each van can hold 5 people and there are 12 students and 3 adults going, how many vans will they need? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",3.0,3.0,[],3,2125,5979
44,"Can you solve the following math problem? For a birthday lartg TTom bought 4 degular sodas and 52 diet sodas. If his fridge would only hold 7 on each shelf, how many shelves would he fill up? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",8.0,8.0,[],8,2075,10834
45,"Can you solve the following math problem? The school cafeteris had 38 apples. If they used 20 to mae lunch for the studenfs and then bought 28 more, how many applees would they have? ! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",46.0,46.0,[],46,2000,5066
46,"Can you solve the following math problem? Puke waas helping the cafeteria workers pick up lunch trays, but he could only  carry 4 trays at a time. If he had to pick up 20 trays from one table and 16 trwys from another, how many trips will he make? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",9.0,9.0,[],9,2375,8569
47,"Can you solve the following math problem? The cafeteria had 96 apples. For lunch they handed out 42 to studentts and decided to use the  rrst to make pies. If each poe takes 6 apples, how many pies could they make? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",9.0,9.0,[],9,2175,2893
48,"Can you solve the following math problem? Benry jad 3 action figures, but needed 8 total for a complete collection. If each one costs $6, how muuch money would  he need to finish his collection? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",30.0,30.0,[],30,1950,2648
49,"Can you solve the following math problem? Frank had saved up 3 dollars. If he received another 37 dollars for  hks allowanxe, how many 8 rollar toys could he buy? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",5.0,5.0,[],5,1875,5488
50,"Can you solve the following math problem? Vanessa and her mom were picking carrots from their  gatdn. Vanessa pifked 17 and her mother picked 14. If only 24 of the carrots were good, how many bad carrots did they have? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",7.0,7.0,[],7,2175,5510
51,"Can you solve the following math problem? At a company picnic 23 manwgers and 7 emloyees decided to start a game of volleyball. If  they split into 6 teams how many people would be on eacch team? ! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",5.0,5.0,[],5,2075,6415
52,"Can you solve the following math problem? Tiffanu baked 8 brownies, but ndeded 17 total for her party. If she used 8 cups of  flour on each one, how much cups of flour does she still need? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",72.0,72.0,[],72,2075,12113
53,"Can you solve the following math problem? Csrol and her mom were picking carrots from fheir garden. Carol picled 29 and her mther picked 16. If only 38 of the carrots were good, how many bad carrots did they have? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",7.0,7.0,[],7,2175,4113
54,"Can you solve the following math problem? A worksheet nad 7 problems on it. If a teacher had 17 worksheets to grade and had already graded 8 of them, hoow many more probpems does she have to gade? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",63.0,9.0,[],9,2050,5332
55,"Can you solve the following math problem? There were 8 friends plxying a video gams onliine when 2 more playeers joined the game. If each player had 6 lives, how many lives did they have total? ! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",60.0,60.0,[],60,2025,5273
56,"Can you solve the following math problem? At the arxade Cody wn 49 tickets. If he spent 25 tickets on a beanie and later won 6 more tickegs, how  many would he have? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",30.0,30.0,[],30,1975,2372
57,"Can you solve the following math problem? For Halloween Bjanca received 78 pieces of candy. She ate 30 piefes then placed the rest into piles with 8 in each pile. Hpw many piles xould she make? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",6.0,6.0,[],6,2050,2931
58,"Can you solve the following math problem? There were 5 friends lxying a video game online when 2 more plauers joibed the game. If each player had 8 lives, how many lives did they have total? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",56.0,56.0,[],56,2025,6144
59,"Can you solve the following math problem? At a restsurant each adult meal costss $8 and kids eat free. If a group of 11 people came in andd 2 were kids, how much would it  cost for the group to eat? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",72.0,72.0,[],72,2150,5789
60,"Can you solve the following math problem? Rogsr had 25 booms. If he solld 21 of them and used the money he ezrned to buy 30 new books, how many books would Roger have? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",34.0,30.0,[],30,2000,18019
61,"Can you solve the following math problem? Webdy was playing a vidro game and  had 10 livess. In a hard part of the game she lost 6 lives. If she got 37 more lives in the next level, how many lives would she have? ! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",41.0,41.0,[],41,2225,13032
62,"Can you solve the following math problem? Frank made 19 doklars mowing lawns over ghe summer. Iff he  spent 11 dollars buying new mower blades, how many 2 dollar games could he buy with the money he had left? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",4.0,4.0,[],4,2075,3897
63,"Can you solve the following math problem? There school's baseball team had 48 nne players and 6 returning players. If the coach put them into groups wjth 6 players in each group, how many froups would there be? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",9.0,9.0,[],9,2100,7237
64,"Can you solve the following math problem? Nancy had 80 files on her computer. She deleted 31 of tnem and put the rest into folxers with 7 fipes in each one. How many foders did Nancy end up with? ! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",7.0,7.0,[],7,2125,11314
65,"Can you solve the following math problem? Luke was selling his old  gamds. Hee started out with 39 but sold 19 of them. He packed the rest up putting 4 gammes into each box. How many boxes did he have to use? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",5.0,5.0,[],5,2175,4654
66,"Can you solve the following math problem? There  are 65 xtudejts trying out for the echool's trivia teams. If 17 of them didn't get picked for the team and the rest were put into 8 groups, how many students would be in each group? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",6.0,6.0,[],6,2350,3745
67,"Can you solve the following math problem? Isxbel uploaded 25 pictures to Facebook. She put 10 pics into onr album and put the rest into 5 different albums. Hkw many pictures were in  each album? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",3.0,3.0,[],3,2025,19723
68,"Can you solve the following math problem? Nike made 14 dollars moaing lawns and 26 solkars weed eating. If he only spent 5 dollar a week, how long would the money last him? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",8.0,8.0,[],8,1925,15409
69,"Can you solve the following math problem? Vanrsssa had 16 music files and 48 video files on her flash drive. If  she deleted 30 of he files, how many files were still on her flash drive? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",34.0,34.0,[],34,2025,3550
70,"Can you solve the following math problem? Dave had to wash 9 dhort sleeve shirts and 27 long sleeve shirts before school. If he had  only washed 20 of thhem by the time school started, how many xid he not wash? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",16.0,16.0,[],16,2150,5448
71,"Can you solve the following math problem? A fhef needs fo cook 9 potatoes. He has already cooked 7. If each potato takes 3 minutes to  cook, how long will it take him to cook thhe rest? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",6.0,6.0,[],6,2000,2867
72,"Can you solve the following math problem? While om vacation, Gwen took 41 pictufes at the zoo and 29 ay the museum. If she later deleted 15 of the pictures, how many picturess from her vacation did she still have? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",55.0,55.0,[],55,2175,8241
73,"Can you solve the following math problem? A pet  shelter had 2 puppies when amother 34 were brought in. If 4 puppies a day are adoopted, how long would it take for all of them to  be adopted? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",9.0,9.0,[],9,2100,4727
74,"Can you solve the following math problem? Will nad 59 pieces of clothing to wash. He put 32 of them in one load, but decided to split the rest knto 9 equal loads. How many pieces oof vlothing could go in each of the small loads? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",3.0,3.0,[],3,2275,3828
75,"Can you solve the following math problem? Adwm nought 2 boxes of chocolate candy and 5 boxes of cagamel candy. If each box has 4 pieces inside it, how much candy did he have total? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",28.0,28.0,[],28,1900,5750
76,"Can you solve the following math problem? April's discount flowers was javing a salle ahere each flower was 6 dollars. If Jatie bought 5 roses and 5 daisies, how much did she spend? !!!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",60.0,60.0,[],60,1925,4855
77,"Can you solve the following math problem? At the schpols blok fair Victor bought 32 adventure bkoks and 37 mgstery books. If 16 of the books were used, how many new books did he buy? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",53.0,53.0,[],53,2025,31272
78,"Can you solve the following math problem? Maria picked 48 carrots from jer garden. Jf she threw out 11 oc them and then picked 15 more the nect day, how many carrots would she have total? !!!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",52.0,52.0,[],52,2000,5175
79,"Can you solve the following math problem? A tlorisg had 50 foses. Id she sold 15 of them and then later picked 21 more, how many roses would she have? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",56.0,56.0,[],56,1900,3069
80,"Can you solve the following math problem? Isabel had 2 psges of math homewkrk and 4 pages of reading homework. If each page had 5 probems  on it, how many problems did she have to complete total? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",30.0,30.0,[],30,2050,3120
81,"Can you solve the following math problem? Therd were 4 friends playing a video game online when 5 more plsyers joined the game. Of each player jad 3 lives, how many lives did they have total? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",27.0,27.0,[],27,1950,9052
82,"Can you solve the following math problem? Kaeb bad 12 dollzrs. If he spent 8 bucks on a new game, how many 2 dollwr toys could he buy with the money he had left? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",2.0,2.0,[],2,1950,6585
83,"Can you solve the following math problem? Katie had  7 pages of math homework and 3 pages o readkng homework. If each page had 9 problems on it, how many problems did she have to complete totwl? !!!!!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",90.0,90.0,[],90,2000,4902
84,"Can you solve the following math problem? Whiile shopping for music online, Janet bought 6 couuntrg alvums and 2 pop albums. Each album came with a lyric sheet and had 9 songs. How many songs did Janet buy total? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",72.0,72.0,[],72,2100,3474
85,"Can you solve the following math problem? Jerry made 14 dollars mowibg lawns and 31 dollars weed eating. If he onlly spen 5 dollar a week, how long would the  money last him? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",9.0,9.0,[],9,1975,4420
86,"Can you solve the following math problem? Adam had  33 books. If he eold 11 of them abd used the money he earned to buy 23 new books, how many books would Adam have? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",45.0,45.0,[],45,1925,5360
87,"Can you solve the following math problem? Kapeb was collecting cans for recycling. On Swtur day he filled 5 bags up and on Sunday he filled 5 more bags. If each bag had 4 cans in it, how many cans did he pick up  total? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",40.0,40.0,[],40,2225,9721
88,"Can you solve the following math problem? Nacy was organiing he book case making sure each of the shelves had exactly 6 nooks on it. If she had 2 shelves of mystery books and 6 shelves of picture books, how many books did she have total? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",48.0,48.0,[],48,2200,9119
89,"Can you solve the following math problem? Paul had saved up 3 dollzrs. If he received anoyher 7 dollar for his xllowance, how many 5 dollar toys could he buy? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",2.0,2.0,[],2,1900,7495
90,"Can you solve the following math problem? Wenddy was playing a video game and had 43 lives. In a hard  part of fhe game she lost 8 lives. If  she got 39 more lives in the next level, how many lives would she have? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",74.0,74.0,[],74,2225,2844
91,"Can you solve the following math problem? Katie had 85 filss on her computer. She deleted 40 of the and put  the rest into folrers with 5 files in each one. How many folders did Katie end up with? !! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",9.0,9.0,[],9,2100,7032
92,"Can you solve the following math problem? Will was working as a sackdr at a groxery store where he made 8 dollars an hour. On Monday he worked 8 hours and on Tuesday he worked 2 hours. How much money did Will make on thosd two days? ! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",80.0,80.0,[],80,2275,5558
93,"Can you solve the following math problem? For the zchkol bake sale Carol made 19 cupcakes. If  she sold 6 of them and yhen made 27 more, how many cupcakes would she have? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",40.0,40.0,[],40,1950,4844
94,"Can you solve the following math problem? A triia team had 14 members total, but during a game 7 members didn't show up. If each member that did show up scored 5 points, how many poibts wrre scored total? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",35.0,35.0,[],35,2150,3635
95,"Can you solve the following math problem? A trivia team nxd 5 members total, but during a game 2 members ridn't show up. If each member that did show up scored 6 points, how many poins were scored total? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",18.0,18.0,[],18,2100,5459
96,"Can you solve the following math problem? Oliver iz at the library helping put away books. There are 46 book to  put away total but a librarian takes 10 of them and leaves Olivet with the rest. If  he can fit 4 books on a shelf, how many shelves will he need? !!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",9.0,9.0,[],9,2425,6683
97,"Can you solve the following math problem? Lukr was putting his sare change into piles. He had 5 piles of qiarters and 5 piles of dimes. If each pile had 3 coins in  it, how many coins did he have total? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",30.0,30.0,[],30,2125,12848
98,"Can you solve the following math problem? Gwen and her friends were recycling papdd tor their class. For every 3 pounds they recycled they earned one point. If Gwe recycled 5 pounds and her friends recycled 13 pounds, how many points did they earn? !!!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",6.0,5.0,[],5,2175,21875
99,"Can you solve the following math problem? Haley's favorite band was hokding a concert whers tickets were 4 dollars each. Haley bought 3 tickets for herself znd her friends and 5 extra tickets in case anyone else wanted to go. How much did she spend? !!!! Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",32.0,32.0,[],32,2225,3892
